Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,Variant.1,seriousness,customer,product,responsible_section,seriousness_2,service_level,service_type,support_section,workgroup,Start Timestamp
Case 2542,Take in charge ticket,Value 1,2012-01-18 10:12:39.000,Variant 1,1,Variant 1,Value 1,Value 306,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 10:12:31.596776
Case 1133,Assign seriousness,Value 1,2012-01-18 10:23:55.000,Variant 1,1,Variant 1,Value 1,Value 89,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 10:19:07.999492
Case 1133,Take in charge ticket,Value 1,2012-01-18 10:24:06.000,Variant 1,1,Variant 1,Value 1,Value 89,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 10:24:02.867867
Case 3853,Assign seriousness,Value 1,2012-01-18 10:25:49.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2,2012-01-18 10:19:53.653986
Case 3501,Assign seriousness,Value 1,2012-01-18 10:28:45.000,Variant 1,1,Variant 1,Value 1,Value 262,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 10:06:03.071865
Case 3501,Take in charge ticket,Value 1,2012-01-18 10:29:00.000,Variant 1,1,Variant 1,Value 1,Value 262,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 10:28:55.728909
Case 1127,Take in charge ticket,Value 13,2012-01-18 11:23:37.000,Variant 1,1,Variant 1,Value 1,Value 262,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 10:46:22.553719
Case 1773,Assign seriousness,Value 1,2012-01-18 11:26:59.000,Variant 1,1,Variant 1,Value 1,Value 58,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 11:01:09.771646
Case 1773,Take in charge ticket,Value 1,2012-01-18 11:27:09.000,Variant 1,1,Variant 1,Value 1,Value 58,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 11:27:06.152606
Case 2477,Resolve ticket,Value 9,2012-01-18 11:32:18.000,Variant 1,1,Variant 1,Value 1,Value 63,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 11:06:25.750000
Case 350,Take in charge ticket,Value 4,2012-01-18 11:36:11.000,Variant 2,2,Variant 2,Value 1,Value 9,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1,2012-01-18 11:24:56.750000
Case 4135,Assign seriousness,Value 1,2012-01-18 11:43:06.000,Variant 1,1,Variant 1,Value 1,Value 180,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 11:35:00.588950
Case 4135,Take in charge ticket,Value 1,2012-01-18 11:43:25.000,Variant 1,1,Variant 1,Value 1,Value 180,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 11:43:19.589952
Case 1931,Take in charge ticket,Value 2,2012-01-18 12:10:53.000,Variant 6,6,Variant 6,Value 1,Value 22,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 11:29:01.622309
Case 2286,Take in charge ticket,Value 9,2012-01-18 13:32:50.000,Variant 1,1,Variant 1,Value 1,Value 17,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2012-01-18 11:40:56.676821
Case 866,Take in charge ticket,Value 9,2012-01-18 13:40:33.000,Variant 1,1,Variant 1,Value 1,Value 63,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 13:29:18.750000
Case 1931,Resolve ticket,Value 2,2012-01-18 13:46:38.000,Variant 6,6,Variant 6,Value 1,Value 22,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 13:18:58.861909
Case 1931,Resolve ticket,Value 2,2012-01-18 13:46:38.000,Variant 6,6,Variant 6,Value 1,Value 22,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 13:45:38.000000
Case 1229,Assign seriousness,Value 2,2012-01-18 13:49:23.000,Variant 1,1,Variant 1,Value 1,Value 28,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1,2012-01-18 13:28:13.232556
Case 1229,Take in charge ticket,Value 2,2012-01-18 13:49:32.000,Variant 1,1,Variant 1,Value 1,Value 28,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1,2012-01-18 13:49:29.400828
Case 1133,Resolve ticket,Value 1,2012-01-18 13:50:24.000,Variant 1,1,Variant 1,Value 1,Value 89,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 12:51:39.495862
Case 373,Closed,Value 5,2012-01-18 14:00:31.000,Variant 1,1,Variant 1,Value 1,Value 156,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 11:24:39.125000
Case 3501,Resolve ticket,Value 13,2012-01-18 14:12:25.000,Variant 1,1,Variant 1,Value 1,Value 262,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 12:52:37.155947
Case 1127,Resolve ticket,Value 13,2012-01-18 14:14:02.000,Variant 1,1,Variant 1,Value 1,Value 262,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 13:13:09.951851
Case 3774,Wait,Value 13,2012-01-18 14:20:19.000,Variant 2,2,Variant 2,Value 1,Value 34,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 13:02:27.500000
Case 4433,Wait,Value 13,2012-01-18 14:21:05.000,Variant 18,18,Variant 18,Value 1,Value 34,Value 4,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2012-01-18 13:03:13.500000
Case 2626,Take in charge ticket,Value 9,2012-01-18 14:35:00.000,Variant 1,1,Variant 1,Value 1,Value 74,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 13:03:51.611495
Case 3718,Take in charge ticket,Value 9,2012-01-18 14:35:19.000,Variant 42,42,Variant 42,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2012-01-18 14:24:04.750000
Case 2796,Assign seriousness,Value 13,2012-01-18 14:52:06.000,Variant 1,1,Variant 1,Value 1,Value 97,Value 4,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2012-01-18 13:55:40.344227
Case 2796,Take in charge ticket,Value 13,2012-01-18 14:56:56.000,Variant 1,1,Variant 1,Value 1,Value 97,Value 4,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2012-01-18 14:55:12.421128
Case 1965,Resolve ticket,Value 15,2012-01-18 15:01:51.000,Variant 7,7,Variant 7,Value 1,Value 184,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2012-01-18 14:35:58.750000
Case 1486,Assign seriousness,Value 1,2012-01-18 15:03:59.000,Variant 1,1,Variant 1,Value 1,Value 97,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 14:24:53.796687
Case 1486,Take in charge ticket,Value 1,2012-01-18 15:04:20.000,Variant 1,1,Variant 1,Value 1,Value 97,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 15:04:14.020473
Case 3879,Assign seriousness,Value 1,2012-01-18 15:13:24.000,Variant 1,1,Variant 1,Value 1,Value 184,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2012-01-18 15:04:59.753469
Case 674,Assign seriousness,Value 1,2012-01-18 15:15:19.000,Variant 3,3,Variant 3,Value 1,Value 167,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 14:38:42.709481
Case 1132,Resolve ticket,Value 17,2012-01-18 15:15:37.000,Variant 1,1,Variant 1,Value 1,Value 96,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 4,2012-01-18 14:49:44.750000
Case 3484,Closed,Value 5,2012-01-18 15:21:00.000,Variant 5,5,Variant 5,Value 1,Value 73,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1,2012-01-18 12:45:08.125000
Case 2286,Resolve ticket,Value 9,2012-01-18 15:29:09.000,Variant 1,1,Variant 1,Value 1,Value 17,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2012-01-18 14:48:58.903165
Case 674,Take in charge ticket,Value 1,2012-01-18 15:35:14.000,Variant 3,3,Variant 3,Value 1,Value 167,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 15:29:33.736432
Case 1486,Resolve ticket,Value 13,2012-01-18 15:35:35.000,Variant 1,1,Variant 1,Value 1,Value 97,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 15:24:25.309019
Case 2929,Take in charge ticket,Value 1,2012-01-18 16:03:42.000,Variant 1,1,Variant 1,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2012-01-18 15:52:27.750000
Case 3747,Take in charge ticket,Value 1,2012-01-18 16:04:11.000,Variant 1,1,Variant 1,Value 1,Value 220,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 15:52:56.750000
Case 4116,Resolve ticket,Value 2,2012-01-18 16:14:50.000,Variant 1,1,Variant 1,Value 1,Value 156,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-18 15:48:57.750000
Case 3879,Take in charge ticket,Value 9,2012-01-18 16:21:46.000,Variant 1,1,Variant 1,Value 1,Value 184,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2012-01-18 15:58:09.433555
Case 3146,Resolve ticket,Value 12,2012-01-18 16:24:43.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2,2012-01-18 15:58:50.750000
Case 648,Resolve ticket,Value 6,2012-01-18 16:41:22.000,Variant 1,1,Variant 1,Value 1,Value 45,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2,2012-01-18 16:15:29.750000
Case 1248,Resolve ticket,Value 4,2012-01-18 16:54:54.000,Variant 14,14,Variant 14,Value 1,Value 145,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1,2012-01-18 16:29:01.750000
Case 3853,Take in charge ticket,Value 6,2012-01-19 08:02:17.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2,2012-01-19 07:51:02.750000
Case 3853,Resolve ticket,Value 6,2012-01-19 08:06:35.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2,2012-01-19 08:04:48.267591
Case 3811,Take in charge ticket,Value 4,2012-01-19 08:11:06.000,Variant 1,1,Variant 1,Value 1,Value 53,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2012-01-19 07:59:51.750000
Case 4133,Closed,Value 5,2012-01-19 08:24:07.000,Variant 1,1,Variant 1,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-19 05:48:15.125000
Case 3593,Closed,Value 5,2012-01-19 09:10:44.000,Variant 18,18,Variant 18,Value 1,Value 22,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-19 06:34:52.125000
Case 2813,Closed,Value 5,2012-01-19 09:20:33.000,Variant 1,1,Variant 1,Value 1,Value 26,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2012-01-19 06:44:41.125000
Case 1710,Closed,Value 5,2012-01-19 09:20:33.000,Variant 1,1,Variant 1,Value 1,Value 41,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1,2012-01-19 06:44:41.125000
Case 4314,Resolve ticket,Value 9,2012-01-19 09:23:43.000,Variant 2,2,Variant 2,Value 1,Value 22,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-19 08:57:50.750000
Case 2879,Closed,Value 5,2012-01-19 09:40:57.000,Variant 1,1,Variant 1,Value 1,Value 208,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2012-01-19 07:05:05.125000
Case 3861,Assign seriousness,Value 9,2012-01-19 09:59:45.000,Variant 2,2,Variant 2,Value 1,Value 81,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-19 09:48:43.007905
Case 2626,Resolve ticket,Value 9,2012-01-19 10:05:08.000,Variant 1,1,Variant 1,Value 1,Value 74,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-19 09:39:15.750000
Case 3861,Take in charge ticket,Value 9,2012-01-19 10:39:09.000,Variant 2,2,Variant 2,Value 1,Value 81,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-19 10:25:32.626749
Case 4567,Assign seriousness,Value 13,2012-01-19 11:18:39.000,Variant 15,15,Variant 15,Value 1,Value 211,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-19 10:21:25.813000
Case 2262,Assign seriousness,Value 9,2012-01-19 11:18:45.000,Variant 1,1,Variant 1,Value 1,Value 28,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1,2012-01-19 10:31:30.181713
Case 2262,Take in charge ticket,Value 9,2012-01-19 11:19:00.000,Variant 1,1,Variant 1,Value 1,Value 28,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1,2012-01-19 11:18:54.819967
Case 2262,Resolve ticket,Value 9,2012-01-19 11:30:10.000,Variant 1,1,Variant 1,Value 1,Value 28,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1,2012-01-19 11:26:18.625178
Case 1443,Assign seriousness,Value 9,2012-01-19 11:41:57.000,Variant 5,5,Variant 5,Value 1,Value 89,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-19 11:10:22.437717
Case 1443,Resolve ticket,Value 9,2012-01-19 11:42:05.000,Variant 5,5,Variant 5,Value 1,Value 89,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-19 11:42:02.237316
Case 1773,Resolve ticket,Value 1,2012-01-19 13:21:00.000,Variant 1,1,Variant 1,Value 1,Value 58,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-19 12:55:07.750000
Case 3255,Assign seriousness,Value 1,2012-01-19 13:34:53.000,Variant 1,1,Variant 1,Value 1,Value 88,Value 6,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2012-01-19 13:07:33.154298
Case 720,Closed,Value 5,2012-01-19 13:40:34.000,Variant 1,1,Variant 1,Value 1,Value 223,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2012-01-19 11:04:42.125000
Case 3105,Closed,Value 5,2012-01-19 14:40:25.000,Variant 2,2,Variant 2,Value 1,Value 366,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2012-01-19 12:04:33.125000
Case 3879,Resolve ticket,Value 9,2012-01-19 15:15:13.000,Variant 1,1,Variant 1,Value 1,Value 184,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2012-01-19 14:49:20.750000
Case 1477,Closed,Value 5,2012-01-19 15:50:41.000,Variant 1,1,Variant 1,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-19 13:14:49.125000
Case 2394,Assign seriousness,Value 1,2012-01-19 16:15:37.000,Variant 1,1,Variant 1,Value 1,Value 188,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2012-01-19 15:44:26.170185
Case 3774,Resolve ticket,Value 13,2012-01-19 16:16:46.000,Variant 2,2,Variant 2,Value 1,Value 34,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-19 15:50:53.750000
Case 4433,Resolve ticket,Value 13,2012-01-19 16:17:51.000,Variant 18,18,Variant 18,Value 1,Value 34,Value 4,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2012-01-19 15:51:58.750000
Case 3258,Assign seriousness,Value 9,2012-01-19 16:22:25.000,Variant 5,5,Variant 5,Value 1,Value 253,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-19 15:49:07.642956
Case 3258,Resolve ticket,Value 9,2012-01-19 16:22:42.000,Variant 5,5,Variant 5,Value 1,Value 253,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-19 16:22:36.129296
Case 2148,Assign seriousness,Value 1,2012-01-19 16:49:48.000,Variant 6,6,Variant 6,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-19 15:59:44.772963
Case 2148,Take in charge ticket,Value 1,2012-01-19 16:50:10.000,Variant 6,6,Variant 6,Value 1,Value 49,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-19 16:50:03.735733
Case 3165,Assign seriousness,Value 9,2012-01-19 16:52:03.000,Variant 5,5,Variant 5,Value 1,Value 184,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1,2012-01-19 16:28:24.715099
Case 3165,Resolve ticket,Value 9,2012-01-19 16:52:37.000,Variant 5,5,Variant 5,Value 1,Value 184,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1,2012-01-19 16:52:25.258591
Case 344,Assign seriousness,Value 1,2012-01-19 17:02:37.000,Variant 1,1,Variant 1,Value 1,Value 149,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-19 16:57:55.745004
Case 344,Take in charge ticket,Value 1,2012-01-19 17:02:55.000,Variant 1,1,Variant 1,Value 1,Value 149,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-19 17:02:49.874691
Case 2394,Take in charge ticket,Value 1,2012-01-19 17:04:27.000,Variant 1,1,Variant 1,Value 1,Value 188,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2012-01-19 16:50:32.713595
Case 405,Assign seriousness,Value 1,2012-01-20 08:17:51.000,Variant 9,9,Variant 9,Value 1,Value 18,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-20 07:21:08.964342
Case 405,Take in charge ticket,Value 1,2012-01-20 08:18:14.000,Variant 9,9,Variant 9,Value 1,Value 18,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-20 08:18:07.450994
Case 4000,Closed,Value 5,2012-01-20 08:20:38.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 2,Value 1,Value 4,Value 2,Value 2,Value 1,Value 2,2012-01-20 05:44:46.125000
Case 3777,Resolve ticket,Value 2,2012-01-20 08:22:43.000,Variant 1,1,Variant 1,Value 1,Value 156,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2012-01-20 07:56:50.750000
Case 3728,Closed,Value 5,2012-01-20 08:40:18.000,Variant 21,21,Variant 21,Value 1,Value 18,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-20 06:04:26.125000
Case 1349,Resolve ticket,Value 9,2012-01-20 09:09:17.000,Variant 2,2,Variant 2,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2012-01-20 08:43:24.750000
Case 3064,Assign seriousness,Value 9,2012-01-20 09:10:34.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2,2012-01-20 08:20:29.537371
Case 2663,Assign seriousness,Value 9,2012-01-20 09:24:58.000,Variant 1,1,Variant 1,Value 1,Value 51,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1,2012-01-20 08:49:17.975459
Case 2663,Take in charge ticket,Value 9,2012-01-20 09:25:10.000,Variant 1,1,Variant 1,Value 1,Value 51,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1,2012-01-20 09:25:05.855973
Case 2663,Resolve ticket,Value 9,2012-01-20 09:47:45.000,Variant 1,1,Variant 1,Value 1,Value 51,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1,2012-01-20 09:39:57.070324
Case 3097,Assign seriousness,Value 2,2012-01-20 11:08:05.000,Variant 5,5,Variant 5,Value 1,Value 74,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-20 10:51:14.298886
Case 3999,Assign seriousness,Value 2,2012-01-20 11:18:12.000,Variant 1,1,Variant 1,Value 1,Value 53,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-20 10:27:59.913211
Case 3999,Take in charge ticket,Value 2,2012-01-20 11:18:21.000,Variant 1,1,Variant 1,Value 1,Value 53,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-20 11:18:18.400828
Case 3660,Assign seriousness,Value 13,2012-01-20 11:34:17.000,Variant 1,1,Variant 1,Value 1,Value 43,Value 2,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1,2012-01-20 11:16:39.071335
Case 3660,Take in charge ticket,Value 13,2012-01-20 11:34:27.000,Variant 1,1,Variant 1,Value 1,Value 43,Value 2,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1,2012-01-20 11:34:23.428315
Case 4135,Resolve ticket,Value 13,2012-01-20 11:37:43.000,Variant 1,1,Variant 1,Value 1,Value 180,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-20 11:11:50.750000
Case 1236,Assign seriousness,Value 2,2012-01-20 11:58:38.000,Variant 2,2,Variant 2,Value 1,Value 272,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-20 11:28:10.241543
Case 3718,Resolve ticket,Value 9,2012-01-20 13:59:59.000,Variant 42,42,Variant 42,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2012-01-20 13:34:06.750000
Case 2870,Assign seriousness,Value 9,2012-01-20 14:06:27.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 4,2012-01-20 13:16:32.504082
Case 3064,Take in charge ticket,Value 6,2012-01-20 14:06:37.000,Variant 1,1,Variant 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2,2012-01-20 12:04:08.597747
Case 2870,Take in charge ticket,Value 6,2012-01-20 14:07:49.000,Variant 1,1,Variant 1,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 4,2012-01-20 14:07:15.077296
Case 45,Assign seriousness,Value 9,2012-01-20 14:08:14.000,Variant 1,1,Variant 1,Value 1,Value 24,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1,2012-01-20 13:34:28.303761
Case 505,Assign seriousness,Value 9,2012-01-20 14:25:53.000,Variant 1,1,Variant 1,Value 1,Value 182,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-20 14:00:24.778312
Case 505,Take in charge ticket,Value 9,2012-01-20 14:26:12.000,Variant 1,1,Variant 1,Value 1,Value 182,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-20 14:26:05.438624
Case 344,Resolve ticket,Value 13,2012-01-20 14:47:10.000,Variant 1,1,Variant 1,Value 1,Value 149,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-20 14:21:17.750000
Case 3782,Closed,Value 5,2012-01-20 15:00:31.000,Variant 4,4,Variant 4,Value 1,Value 100,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2,2012-01-20 12:24:39.125000
Case 2542,Resolve ticket,Value 13,2012-01-20 15:39:29.000,Variant 1,1,Variant 1,Value 1,Value 306,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-20 15:13:36.750000
Case 2023,Assign seriousness,Value 13,2012-01-20 16:59:27.000,Variant 8,8,Variant 8,Value 1,Value 224,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-20 16:54:21.810935
Case 3772,Assign seriousness,Value 1,2012-01-20 17:00:17.000,Variant 9,9,Variant 9,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2012-01-20 16:27:51.560389
Case 3478,Closed,Value 5,2012-01-20 17:00:33.000,Variant 8,8,Variant 8,Value 1,Value 116,Value 7,Value 1,Value 4,Value 1,Value 1,Value 1,Value 1,2012-01-20 14:24:41.125000
Case 3108,Closed,Value 5,2012-01-20 17:01:08.000,Variant 5,5,Variant 5,Value 1,Value 88,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-20 14:25:16.125000
Case 2023,Resolve ticket,Value 9,2012-01-20 17:01:24.000,Variant 8,8,Variant 8,Value 1,Value 224,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-20 17:00:43.595740
Case 2023,Resolve ticket,Value 9,2012-01-20 17:01:24.000,Variant 8,8,Variant 8,Value 1,Value 224,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-20 17:00:24.000000
Case 660,Assign seriousness,Value 1,2012-01-20 17:05:24.000,Variant 3,3,Variant 3,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2,2012-01-20 16:22:36.752879
Case 3594,Resolve ticket,Value 10,2012-01-20 17:25:45.000,Variant 1,1,Variant 1,Value 1,Value 37,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1,2012-01-20 16:59:52.750000
Case 4552,Take in charge ticket,Value 10,2012-01-20 18:28:06.000,Variant 1,1,Variant 1,Value 1,Value 103,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-20 18:16:51.750000
Case 4276,Closed,Value 5,2012-01-21 08:50:44.000,Variant 1,1,Variant 1,Value 1,Value 357,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-21 06:14:52.125000
Case 1645,Closed,Value 5,2012-01-21 10:30:30.000,Variant 5,5,Variant 5,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,2012-01-21 07:54:38.125000
