Activity,lifecycle:transition_start,Resource,Start Timestamp,Activity_start,Resource_start,Case ID,case:variant_start,case:variant-index_start,case:creator_start,event_index_start,EventID,lifecycle:transition_complete,org:resource_complete,Complete Timestamp,Activity_complete,Resource_complete,case:variant_complete,case:variant-index_complete,case:creator_complete,event_index_complete,duration,duration_seconds,duration_ms,duration_hours
Revisar curso,start,669,2016-04-04 19:34:09,Revisar curso,669,107006,Variant 77,77,Fluxicon Disco,0,107006_Revisar curso_0,complete,669,2016-04-04 19:36:43,Revisar curso,669,Variant 77,77,Fluxicon Disco,0,0 days 00:02:34,154.0,154000.0,0.042777777777777776
Revisar curso,start,26757,2016-04-04 19:34:10,Revisar curso,26757,107006,Variant 77,77,Fluxicon Disco,1,107006_Revisar curso_1,complete,26757,2016-04-04 20:46:34,Revisar curso,26757,Variant 77,77,Fluxicon Disco,1,0 days 01:12:24,4344.0,4344000.0,1.2066666666666668
Validar solicitud,start,22475,2016-04-04 19:56:06,Validar solicitud,22475,107006,Variant 77,77,Fluxicon Disco,0,107006_Validar solicitud_0,complete,22475,2016-04-04 19:56:06,Validar solicitud,22475,Variant 77,77,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Evaluacion curso,start,669,2016-04-05 00:07:30,Evaluacion curso,669,107006,Variant 77,77,Fluxicon Disco,0,107006_Evaluacion curso_0,complete,669,2016-04-05 00:07:31,Evaluacion curso,669,Variant 77,77,Fluxicon Disco,0,0 days 00:00:01,1.0,1000.0,0.0002777777777777778
Validacion final,start,22475,2016-04-05 00:08:50,Validacion final,22475,107006,Variant 77,77,Fluxicon Disco,0,107006_Validacion final_0,complete,22475,2016-04-05 00:08:56,Validacion final,22475,Variant 77,77,Fluxicon Disco,0,0 days 00:00:06,6.0,6000.0,0.0016666666666666668
Visto Bueno Cierre Proceso,start,1343,2016-04-05 00:15:39,Visto Bueno Cierre Proceso,1343,107006,Variant 77,77,Fluxicon Disco,0,107006_Visto Bueno Cierre Proceso_0,complete,1343,2016-04-05 01:24:53,Visto Bueno Cierre Proceso,1343,Variant 77,77,Fluxicon Disco,0,0 days 01:09:14,4154.0,4154000.0,1.153888888888889
Transferir Creditos,start,1343,2016-04-15 19:29:44,Transferir Creditos,1343,107006,Variant 77,77,Fluxicon Disco,0,107006_Transferir Creditos_0,complete,1343,2016-04-15 19:29:44,Transferir Creditos,1343,Variant 77,77,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Transferir creditos homologables,start,1343,2016-04-15 19:29:44,Transferir creditos homologables,1343,107006,Variant 77,77,Fluxicon Disco,0,107006_Transferir creditos homologables_0,complete,1343,2016-04-15 19:29:44,Transferir creditos homologables,1343,Variant 77,77,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Evaluacion curso,start,26757,2016-04-15 21:42:50,Evaluacion curso,26757,107006,Variant 77,77,Fluxicon Disco,1,107006_Evaluacion curso_1,complete,26757,2016-04-15 21:43:20,Evaluacion curso,26757,Variant 77,77,Fluxicon Disco,1,0 days 00:00:30,30.0,30000.0,0.008333333333333333
Validacion final,start,22475,2016-04-15 22:30:22,Validacion final,22475,107006,Variant 77,77,Fluxicon Disco,1,107006_Validacion final_1,complete,22475,2016-04-15 22:33:51,Validacion final,22475,Variant 77,77,Fluxicon Disco,1,0 days 00:03:29,209.0,209000.0,0.058055555555555555
Visto Bueno Cierre Proceso,start,1343,2016-04-18 15:44:05,Visto Bueno Cierre Proceso,1343,107006,Variant 77,77,Fluxicon Disco,1,107006_Visto Bueno Cierre Proceso_1,complete,1343,2016-04-18 18:51:11,Visto Bueno Cierre Proceso,1343,Variant 77,77,Fluxicon Disco,1,0 days 03:07:06,11226.0,11226000.0,3.118333333333333
Transferir Creditos,start,1343,2016-05-20 19:07:06,Transferir Creditos,1343,107006,Variant 77,77,Fluxicon Disco,1,107006_Transferir Creditos_1,complete,1343,2016-05-20 19:07:06,Transferir Creditos,1343,Variant 77,77,Fluxicon Disco,1,0 days 00:00:00,0.0,0.0,0.0
Traer informacion estudiante - banner,start,8744,2016-04-04 19:57:20,Traer informacion estudiante - banner,8744,107007,Variant 11,11,Fluxicon Disco,0,107007_Traer informacion estudiante - banner_0,complete,8744,2016-04-04 19:57:20,Traer informacion estudiante - banner,8744,Variant 11,11,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,8744,2016-04-04 19:57:24,Radicar Solicitud Homologacion,8744,107007,Variant 11,11,Fluxicon Disco,0,107007_Radicar Solicitud Homologacion_0,complete,8744,2016-04-04 19:57:26,Radicar Solicitud Homologacion,8744,Variant 11,11,Fluxicon Disco,0,0 days 00:00:02,2.0,2000.0,0.0005555555555555556
Validar solicitud,start,677,2016-04-04 20:34:14,Validar solicitud,677,107007,Variant 11,11,Fluxicon Disco,0,107007_Validar solicitud_0,complete,677,2016-04-04 20:51:33,Validar solicitud,677,Variant 11,11,Fluxicon Disco,0,0 days 00:17:19,1039.0,1039000.0,0.2886111111111111
Homologacion por grupo de cursos,start,3445,2016-04-06 23:19:21,Homologacion por grupo de cursos,3445,107007,Variant 11,11,Fluxicon Disco,0,107007_Homologacion por grupo de cursos_0,complete,3445,2016-04-07 00:20:52,Homologacion por grupo de cursos,3445,Variant 11,11,Fluxicon Disco,0,0 days 01:01:31,3691.0,3691000.0,1.0252777777777777
Revisar curso,start,26757,2016-04-06 23:19:21,Revisar curso,26757,107007,Variant 11,11,Fluxicon Disco,0,107007_Revisar curso_0,complete,26757,2016-04-07 00:14:01,Revisar curso,26757,Variant 11,11,Fluxicon Disco,0,0 days 00:54:40,3280.0,3280000.0,0.9111111111111111
Evaluacion curso,start,26757,2016-04-15 21:55:27,Evaluacion curso,26757,107007,Variant 11,11,Fluxicon Disco,0,107007_Evaluacion curso_0,complete,26757,2016-04-15 21:55:56,Evaluacion curso,26757,Variant 11,11,Fluxicon Disco,0,0 days 00:00:29,29.0,29000.0,0.008055555555555555
Validacion final,start,677,2016-04-15 22:29:22,Validacion final,677,107007,Variant 11,11,Fluxicon Disco,0,107007_Validacion final_0,complete,677,2016-04-15 22:33:40,Validacion final,677,Variant 11,11,Fluxicon Disco,0,0 days 00:04:18,258.0,258000.0,0.07166666666666667
Visto Bueno Cierre Proceso,start,3445,2016-04-18 16:47:36,Visto Bueno Cierre Proceso,3445,107007,Variant 11,11,Fluxicon Disco,0,107007_Visto Bueno Cierre Proceso_0,complete,3445,2016-04-18 16:49:38,Visto Bueno Cierre Proceso,3445,Variant 11,11,Fluxicon Disco,0,0 days 00:02:02,122.0,122000.0,0.03388888888888889
Transferir Creditos,start,3445,2016-04-18 18:50:27,Transferir Creditos,3445,107007,Variant 11,11,Fluxicon Disco,0,107007_Transferir Creditos_0,complete,3445,2016-04-18 18:50:27,Transferir Creditos,3445,Variant 11,11,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Transferir creditos homologables,start,3445,2016-04-18 18:50:27,Transferir creditos homologables,3445,107007,Variant 11,11,Fluxicon Disco,0,107007_Transferir creditos homologables_0,complete,3445,2016-04-18 18:50:27,Transferir creditos homologables,3445,Variant 11,11,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Traer informacion estudiante - banner,start,11509,2016-04-04 16:53:29,Traer informacion estudiante - banner,11509,107051,Variant 5,5,Fluxicon Disco,0,107051_Traer informacion estudiante - banner_0,complete,11509,2016-04-04 16:53:29,Traer informacion estudiante - banner,11509,Variant 5,5,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,11509,2016-04-04 16:53:32,Radicar Solicitud Homologacion,11509,107051,Variant 5,5,Fluxicon Disco,0,107051_Radicar Solicitud Homologacion_0,complete,11509,2016-04-04 16:53:36,Radicar Solicitud Homologacion,11509,Variant 5,5,Fluxicon Disco,0,0 days 00:00:04,4.0,4000.0,0.0011111111111111111
Notificacion estudiante cancelacion soli,start,1,2016-04-13 01:22:12,Notificacion estudiante cancelacion soli,1,107051,Variant 5,5,Fluxicon Disco,0,107051_Notificacion estudiante cancelacion soli_0,complete,1,2016-04-13 01:22:12,Notificacion estudiante cancelacion soli,1,Variant 5,5,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Traer informacion estudiante - banner,start,7820,2016-04-04 19:04:37,Traer informacion estudiante - banner,7820,107101,Variant 4,4,Fluxicon Disco,0,107101_Traer informacion estudiante - banner_0,complete,7820,2016-04-04 19:04:37,Traer informacion estudiante - banner,7820,Variant 4,4,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,7820,2016-04-04 19:04:44,Radicar Solicitud Homologacion,7820,107101,Variant 4,4,Fluxicon Disco,0,107101_Radicar Solicitud Homologacion_0,complete,7820,2016-04-04 19:04:47,Radicar Solicitud Homologacion,7820,Variant 4,4,Fluxicon Disco,0,0 days 00:00:03,3.0,3000.0,0.0008333333333333334
Validar solicitud,start,19019,2016-04-04 19:08:26,Validar solicitud,19019,107101,Variant 4,4,Fluxicon Disco,0,107101_Validar solicitud_0,complete,19019,2016-04-04 19:29:33,Validar solicitud,19019,Variant 4,4,Fluxicon Disco,0,0 days 00:21:07,1267.0,1267000.0,0.35194444444444445
Homologacion por grupo de cursos,start,19019,2016-04-07 16:15:52,Homologacion por grupo de cursos,19019,107101,Variant 4,4,Fluxicon Disco,0,107101_Homologacion por grupo de cursos_0,complete,19019,2016-04-07 17:14:14,Homologacion por grupo de cursos,19019,Variant 4,4,Fluxicon Disco,0,0 days 00:58:22,3502.0,3502000.0,0.9727777777777777
Revisar curso,start,26757,2016-04-07 16:15:52,Revisar curso,26757,107101,Variant 4,4,Fluxicon Disco,0,107101_Revisar curso_0,complete,26757,2016-04-07 17:07:38,Revisar curso,26757,Variant 4,4,Fluxicon Disco,0,0 days 00:51:46,3106.0,3106000.0,0.8627777777777778
Evaluacion curso,start,26757,2016-04-15 22:02:01,Evaluacion curso,26757,107101,Variant 4,4,Fluxicon Disco,0,107101_Evaluacion curso_0,complete,26757,2016-04-15 22:09:20,Evaluacion curso,26757,Variant 4,4,Fluxicon Disco,0,0 days 00:07:19,439.0,439000.0,0.12194444444444444
Validar solicitud / pre-homologacion,start,19019,2016-04-18 19:21:33,Validar solicitud / pre-homologacion,19019,107101,Variant 4,4,Fluxicon Disco,0,107101_Validar solicitud / pre-homologacion_0,complete,19019,2016-04-18 19:21:33,Validar solicitud / pre-homologacion,19019,Variant 4,4,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Traer informacion estudiante - banner,start,7820,2016-04-04 19:09:06,Traer informacion estudiante - banner,7820,107102,Variant 4,4,Fluxicon Disco,0,107102_Traer informacion estudiante - banner_0,complete,7820,2016-04-04 19:09:06,Traer informacion estudiante - banner,7820,Variant 4,4,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,7820,2016-04-04 19:09:07,Radicar Solicitud Homologacion,7820,107102,Variant 4,4,Fluxicon Disco,0,107102_Radicar Solicitud Homologacion_0,complete,7820,2016-04-04 19:09:12,Radicar Solicitud Homologacion,7820,Variant 4,4,Fluxicon Disco,0,0 days 00:00:05,5.0,5000.0,0.001388888888888889
Validar solicitud,start,19019,2016-04-04 19:14:31,Validar solicitud,19019,107102,Variant 4,4,Fluxicon Disco,0,107102_Validar solicitud_0,complete,19019,2016-04-04 19:35:34,Validar solicitud,19019,Variant 4,4,Fluxicon Disco,0,0 days 00:21:03,1263.0,1263000.0,0.35083333333333333
Homologacion por grupo de cursos,start,19019,2016-04-07 16:17:52,Homologacion por grupo de cursos,19019,107102,Variant 4,4,Fluxicon Disco,0,107102_Homologacion por grupo de cursos_0,complete,19019,2016-04-07 17:16:12,Homologacion por grupo de cursos,19019,Variant 4,4,Fluxicon Disco,0,0 days 00:58:20,3500.0,3500000.0,0.9722222222222222
Revisar curso,start,26757,2016-04-07 16:17:52,Revisar curso,26757,107102,Variant 4,4,Fluxicon Disco,0,107102_Revisar curso_0,complete,26757,2016-04-07 17:09:37,Revisar curso,26757,Variant 4,4,Fluxicon Disco,0,0 days 00:51:45,3105.0,3105000.0,0.8625
Evaluacion curso,start,26757,2016-04-15 22:03:07,Evaluacion curso,26757,107102,Variant 4,4,Fluxicon Disco,0,107102_Evaluacion curso_0,complete,26757,2016-04-15 22:10:25,Evaluacion curso,26757,Variant 4,4,Fluxicon Disco,0,0 days 00:07:18,438.0,438000.0,0.12166666666666667
Validar solicitud / pre-homologacion,start,19019,2016-04-18 19:21:18,Validar solicitud / pre-homologacion,19019,107102,Variant 4,4,Fluxicon Disco,0,107102_Validar solicitud / pre-homologacion_0,complete,19019,2016-04-18 19:21:18,Validar solicitud / pre-homologacion,19019,Variant 4,4,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Traer informacion estudiante - banner,start,7820,2016-04-04 19:14:48,Traer informacion estudiante - banner,7820,107103,Variant 4,4,Fluxicon Disco,0,107103_Traer informacion estudiante - banner_0,complete,7820,2016-04-04 19:14:48,Traer informacion estudiante - banner,7820,Variant 4,4,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,7820,2016-04-04 19:14:51,Radicar Solicitud Homologacion,7820,107103,Variant 4,4,Fluxicon Disco,0,107103_Radicar Solicitud Homologacion_0,complete,7820,2016-04-04 19:14:53,Radicar Solicitud Homologacion,7820,Variant 4,4,Fluxicon Disco,0,0 days 00:00:02,2.0,2000.0,0.0005555555555555556
Validar solicitud,start,19019,2016-04-04 19:17:02,Validar solicitud,19019,107103,Variant 4,4,Fluxicon Disco,0,107103_Validar solicitud_0,complete,19019,2016-04-04 19:38:03,Validar solicitud,19019,Variant 4,4,Fluxicon Disco,0,0 days 00:21:01,1261.0,1261000.0,0.3502777777777778
Homologacion por grupo de cursos,start,19019,2016-04-07 16:19:02,Homologacion por grupo de cursos,19019,107103,Variant 4,4,Fluxicon Disco,0,107103_Homologacion por grupo de cursos_0,complete,19019,2016-04-07 17:17:20,Homologacion por grupo de cursos,19019,Variant 4,4,Fluxicon Disco,0,0 days 00:58:18,3498.0,3498000.0,0.9716666666666667
Revisar curso,start,26757,2016-04-07 16:19:02,Revisar curso,26757,107103,Variant 4,4,Fluxicon Disco,0,107103_Revisar curso_0,complete,26757,2016-04-07 17:10:47,Revisar curso,26757,Variant 4,4,Fluxicon Disco,0,0 days 00:51:45,3105.0,3105000.0,0.8625
Evaluacion curso,start,26757,2016-04-15 22:04:11,Evaluacion curso,26757,107103,Variant 4,4,Fluxicon Disco,0,107103_Evaluacion curso_0,complete,26757,2016-04-15 22:11:27,Evaluacion curso,26757,Variant 4,4,Fluxicon Disco,0,0 days 00:07:16,436.0,436000.0,0.12111111111111111
Validar solicitud / pre-homologacion,start,19019,2016-04-18 19:21:00,Validar solicitud / pre-homologacion,19019,107103,Variant 4,4,Fluxicon Disco,0,107103_Validar solicitud / pre-homologacion_0,complete,19019,2016-04-18 19:21:00,Validar solicitud / pre-homologacion,19019,Variant 4,4,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Traer informacion estudiante - banner,start,7820,2016-04-04 19:17:13,Traer informacion estudiante - banner,7820,107104,Variant 4,4,Fluxicon Disco,0,107104_Traer informacion estudiante - banner_0,complete,7820,2016-04-04 19:17:13,Traer informacion estudiante - banner,7820,Variant 4,4,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,7820,2016-04-04 19:17:14,Radicar Solicitud Homologacion,7820,107104,Variant 4,4,Fluxicon Disco,0,107104_Radicar Solicitud Homologacion_0,complete,7820,2016-04-04 19:17:16,Radicar Solicitud Homologacion,7820,Variant 4,4,Fluxicon Disco,0,0 days 00:00:02,2.0,2000.0,0.0005555555555555556
Validar solicitud,start,19019,2016-04-04 19:19:47,Validar solicitud,19019,107104,Variant 4,4,Fluxicon Disco,0,107104_Validar solicitud_0,complete,19019,2016-04-04 19:40:48,Validar solicitud,19019,Variant 4,4,Fluxicon Disco,0,0 days 00:21:01,1261.0,1261000.0,0.3502777777777778
Homologacion por grupo de cursos,start,19019,2016-04-07 16:21:33,Homologacion por grupo de cursos,19019,107104,Variant 4,4,Fluxicon Disco,0,107104_Homologacion por grupo de cursos_0,complete,19019,2016-04-07 17:19:35,Homologacion por grupo de cursos,19019,Variant 4,4,Fluxicon Disco,0,0 days 00:58:02,3482.0,3482000.0,0.9672222222222222
Revisar curso,start,26757,2016-04-07 16:21:33,Revisar curso,26757,107104,Variant 4,4,Fluxicon Disco,0,107104_Revisar curso_0,complete,26757,2016-04-07 17:13:16,Revisar curso,26757,Variant 4,4,Fluxicon Disco,0,0 days 00:51:43,3103.0,3103000.0,0.8619444444444444
Evaluacion curso,start,26757,2016-04-15 22:04:56,Evaluacion curso,26757,107104,Variant 4,4,Fluxicon Disco,0,107104_Evaluacion curso_0,complete,26757,2016-04-15 22:05:46,Evaluacion curso,26757,Variant 4,4,Fluxicon Disco,0,0 days 00:00:50,50.0,50000.0,0.013888888888888888
Validar solicitud / pre-homologacion,start,19019,2016-04-15 22:54:59,Validar solicitud / pre-homologacion,19019,107104,Variant 4,4,Fluxicon Disco,0,107104_Validar solicitud / pre-homologacion_0,complete,19019,2016-04-15 23:00:28,Validar solicitud / pre-homologacion,19019,Variant 4,4,Fluxicon Disco,0,0 days 00:05:29,329.0,329000.0,0.0913888888888889
Traer informacion estudiante - banner,start,22829,2016-04-04 23:00:40,Traer informacion estudiante - banner,22829,107153,Variant 11,11,Fluxicon Disco,0,107153_Traer informacion estudiante - banner_0,complete,22829,2016-04-04 23:00:40,Traer informacion estudiante - banner,22829,Variant 11,11,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,22829,2016-04-04 23:00:41,Radicar Solicitud Homologacion,22829,107153,Variant 11,11,Fluxicon Disco,0,107153_Radicar Solicitud Homologacion_0,complete,22829,2016-04-04 23:00:46,Radicar Solicitud Homologacion,22829,Variant 11,11,Fluxicon Disco,0,0 days 00:00:05,5.0,5000.0,0.001388888888888889
Validar solicitud,start,22475,2016-04-04 23:06:05,Validar solicitud,22475,107153,Variant 11,11,Fluxicon Disco,0,107153_Validar solicitud_0,complete,22475,2016-04-04 23:07:13,Validar solicitud,22475,Variant 11,11,Fluxicon Disco,0,0 days 00:01:08,68.0,68000.0,0.01888888888888889
Homologacion por grupo de cursos,start,1343,2016-04-05 00:14:57,Homologacion por grupo de cursos,1343,107153,Variant 11,11,Fluxicon Disco,0,107153_Homologacion por grupo de cursos_0,complete,1343,2016-04-05 04:35:50,Homologacion por grupo de cursos,1343,Variant 11,11,Fluxicon Disco,0,0 days 04:20:53,15653.0,15653000.0,4.348055555555556
Revisar curso,start,26757,2016-04-05 00:14:57,Revisar curso,26757,107153,Variant 11,11,Fluxicon Disco,0,107153_Revisar curso_0,complete,26757,2016-04-05 01:24:42,Revisar curso,26757,Variant 11,11,Fluxicon Disco,0,0 days 01:09:45,4185.0,4185000.0,1.1625
Evaluacion curso,start,26757,2016-04-15 21:45:04,Evaluacion curso,26757,107153,Variant 11,11,Fluxicon Disco,0,107153_Evaluacion curso_0,complete,26757,2016-04-15 21:45:28,Evaluacion curso,26757,Variant 11,11,Fluxicon Disco,0,0 days 00:00:24,24.0,24000.0,0.006666666666666667
Validacion final,start,22475,2016-04-15 22:24:04,Validacion final,22475,107153,Variant 11,11,Fluxicon Disco,0,107153_Validacion final_0,complete,22475,2016-04-15 22:26:05,Validacion final,22475,Variant 11,11,Fluxicon Disco,0,0 days 00:02:01,121.0,121000.0,0.03361111111111111
Visto Bueno Cierre Proceso,start,1343,2016-04-16 00:26:02,Visto Bueno Cierre Proceso,1343,107153,Variant 11,11,Fluxicon Disco,0,107153_Visto Bueno Cierre Proceso_0,complete,1343,2016-04-16 03:34:44,Visto Bueno Cierre Proceso,1343,Variant 11,11,Fluxicon Disco,0,0 days 03:08:42,11322.0,11322000.0,3.145
Transferir Creditos,start,1343,2016-05-20 19:08:06,Transferir Creditos,1343,107153,Variant 11,11,Fluxicon Disco,0,107153_Transferir Creditos_0,complete,1343,2016-05-20 19:08:06,Transferir Creditos,1343,Variant 11,11,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Transferir creditos homologables,start,1343,2016-05-20 19:08:07,Transferir creditos homologables,1343,107153,Variant 11,11,Fluxicon Disco,0,107153_Transferir creditos homologables_0,complete,1343,2016-05-20 19:08:07,Transferir creditos homologables,1343,Variant 11,11,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Traer informacion estudiante - banner,start,22829,2016-04-04 23:07:53,Traer informacion estudiante - banner,22829,107154,Variant 12,12,Fluxicon Disco,0,107154_Traer informacion estudiante - banner_0,complete,22829,2016-04-04 23:07:53,Traer informacion estudiante - banner,22829,Variant 12,12,Fluxicon Disco,0,0 days 00:00:00,0.0,0.0,0.0
Radicar Solicitud Homologacion,start,22829,2016-04-04 23:07:54,Radicar Solicitud Homologacion,22829,107154,Variant 12,12,Fluxicon Disco,0,107154_Radicar Solicitud Homologacion_0,complete,22829,2016-04-04 23:08:01,Radicar Solicitud Homologacion,22829,Variant 12,12,Fluxicon Disco,0,0 days 00:00:07,7.0,7000.0,0.0019444444444444444
Validar solicitud,start,22475,2016-04-04 23:15:41,Validar solicitud,22475,107154,Variant 12,12,Fluxicon Disco,0,107154_Validar solicitud_0,complete,22475,2016-04-04 23:16:38,Validar solicitud,22475,Variant 12,12,Fluxicon Disco,0,0 days 00:00:57,57.0,57000.0,0.015833333333333335
Homologacion por grupo de cursos,start,1343,2016-04-05 00:13:26,Homologacion por grupo de cursos,1343,107154,Variant 12,12,Fluxicon Disco,0,107154_Homologacion por grupo de cursos_0,complete,1343,2016-04-05 04:34:20,Homologacion por grupo de cursos,1343,Variant 12,12,Fluxicon Disco,0,0 days 04:20:54,15654.0,15654000.0,4.348333333333334
